time,instrument,granularity,open,high,low,close,volume,bid_open,bid_high,bid_low,bid_close,ask_open,ask_high,ask_low,ask_close,spread,collected_at,mid,best_bid,best_ask,ret_1,ret_5,ret_10,roll_vol_20,roll_vol_50,roll_mean_20,zscore_20,ewma_short,ewma_long,ewma_signal,spread_pct,spread_zscore,hl_range,hl_range_pct,high_vol_regime,momentum_5,momentum_20,cc_vol_20,cc_vol_50,parkinson_vol,gk_vol,realized_vol,realized_vol_ma,vol_of_vol
2025-01-02 08:00:00+00:00,USD_SGD,H1,1.36155,1.36323,1.36128,1.36208,5568,1.36145,1.36314,1.36119,1.36198,1.36165,1.36333,1.36136,1.36218,0.00019999999999997797,2025-10-01T18:21:24.574641Z,1.36208,1.36198,1.36218,0.000367220435082638,0.001290132872659111,-0.0026944704779755524,0.0006803539683347379,0.0006803539683347379,1.362515,-0.6393730620322344,1.361623487627,1.3621055291976842,-0.00048204157068432174,0.00014683425349463905,,0.0019499999999998963,0.0014316339715728123,False,0.001754999999999951,,0.0006810490525326014,0.0006810490525326014,0.0005981704744177723,0.00059899785498728,0.0014316339715728123,0.000996318153868808,6.24707871426686e-05
2025-01-02 09:00:00+00:00,USD_SGD,H1,1.36205,1.36232,1.36122,1.36217,4807,1.36196,1.36223,1.36114,1.36208,1.36214,1.3624,1.36131,1.36226,0.000180000000000069,2025-10-01T18:21:24.574649Z,1.3621699999999999,1.36208,1.36226,6.607541407244177e-05,0.0011906949395463773,-0.0024350144086943137,0.0006533259081183448,0.0006533259081183448,1.36248625,-0.4840616238698615,1.3618070733770116,1.362114311936117,-0.0003072385591054161,0.0001321420968014778,,0.0010999999999998789,0.0008075350360086326,False,0.0016199999999999548,,0.0006539773520057787,0.0006539773520057787,0.0005887493260719551,0.0005964605890847203,0.0008075350360086326,0.00098058622738046,5.717281352060516e-05
2025-01-02 10:00:00+00:00,USD_SGD,H1,1.36216,1.3648,1.3621,1.36469,6033,1.36208,1.36471,1.36201,1.3646,1.36225,1.3649,1.36217,1.36478,0.000180000000000069,2025-10-01T18:21:24.574657Z,1.36469,1.3646,1.36478,0.0018499893552199609,0.0025933762379146685,-6.96080334997573e-05,0.0008670100540239207,0.0008670100540239207,1.362655769230769,2.3462597230444606,1.362773012134559,1.3624513768570397,0.0003216352775192721,0.0001318980867450256,,0.0026999999999999247,0.0019784713011745704,True,0.003530000000000033,,0.0008674563459427412,0.0008674563459427412,0.0006349435400214721,0.0006116637650624759,0.0019784713011745704,0.0010573466176723148,9.493733452568263e-05
2025-01-02 11:00:00+00:00,USD_SGD,H1,1.36472,1.36546,1.36382,1.3648,4124,1.36462,1.36537,1.36373,1.36471,1.36482,1.36556,1.3639,1.3649,0.00018999999999991246,2025-10-01T18:21:24.574665Z,1.364805,1.36471,1.3649,8.426822208718043e-05,0.00282889588560975,0.0008910302950300153,0.0008311301810475824,0.0008311301810475824,1.3628092857142857,2.401205408277753,1.3634526695810525,1.362748785988983,0.0007038835920694098,0.00013921402691220537,,0.0016399999999998638,0.0012016368638742266,True,0.003849999999999909,,0.0008315069787853038,0.0008315069787853038,0.0006411435603979491,0.0006286168579351362,0.0012016368638742266,0.0010676530638295942,0.00010344788130787355
2025-01-02 12:00:00+00:00,USD_SGD,H1,1.36482,1.36543,1.3645,1.36522,4103,1.36473,1.36533,1.36441,1.36512,1.3649,1.36553,1.36459,1.36533,0.00021000000000004349,2025-10-01T18:21:24.574673Z,1.365225,1.36512,1.36533,0.00030773627001656756,0.002677036971753255,0.002820656904549468,0.0008043387331149466,0.0008043387331149466,1.3629703333333334,2.803130787864602,1.3640447986077113,1.363052241190949,0.0009925574167624074,0.00015382079876946546,,0.0009299999999998754,0.0006812063945502575,False,0.0036449999999998983,,0.0008047071985382522,0.0008047071985382522,0.0006256795947418522,0.0006164440717599868,0.0006812063945502575,0.001041889952544305,0.00010405699132246489
2025-01-02 13:00:00+00:00,USD_SGD,H1,1.36522,1.36665,1.36492,1.36546,5310,1.3651,1.36656,1.36482,1.36537,1.36533,1.36681,1.36502,1.36556,0.0001900000000001345,2025-10-01T18:21:24.574681Z,1.365465,1.36537,1.36556,0.00017579519859367565,0.0024851697403969197,0.003778508812232406,0.0007768587973569146,0.0007768587973569146,1.3631262499999999,3.010521355949268,1.3645189208939914,1.3633400597688092,0.0011788611251821735,0.0001391467375583662,,0.0017300000000000093,0.0012669676630305497,False,0.0033849999999999714,,0.0007772176221422707,0.0007772176221422707,0.0006341192108422517,0.0006334777866386412,0.0012669676630305497,0.0010559573094496954,0.00010132436006415435
2025-01-02 14:00:00+00:00,USD_SGD,H1,1.36547,1.36608,1.3644,1.36604,5783,1.36538,1.36599,1.36428,1.36596,1.36556,1.36618,1.36451,1.36612,0.00015999999999993797,2025-10-01T18:21:24.574689Z,1.36604,1.36596,1.36612,0.0004211019689264184,0.002841055081230781,0.004035132850685352,0.0007583628641848284,0.0007583628641848284,1.3632976470588236,3.6161487734820574,1.365026462396592,1.363654571603263,0.0013718907933288893,0.00011712687769021257,,0.0016799999999999038,0.0012298322157476384,False,0.00387000000000004,,0.0007588466335683128,0.0007588466335683128,0.000640289987076693,0.0006450713822371501,0.0012298322157476384,0.0010661852451142803,9.769675764714947e-05
2025-01-02 15:00:00+00:00,USD_SGD,H1,1.36604,1.368,1.36596,1.36784,6140,1.36594,1.36789,1.36585,1.36775,1.36613,1.3681,1.36605,1.36793,0.000180000000000069,2025-10-01T18:21:24.574697Z,1.3678400000000002,1.36775,1.36793,0.0013176773740155578,0.002308216518037254,0.004907578829821846,0.0007995532922861627,0.0007995532922861627,1.36355,5.365496010570766,1.3659649432776144,1.364131980535651,0.0018329627419633177,0.00013159433851917546,,0.0020400000000000418,0.001491402503216781,False,0.003150000000000208,,0.0007999834498915501,0.0007999834498915501,0.0006545095512824193,0.0006462405436013972,0.001491402503216781,0.0010898084261199746,9.662436168928214e-05
2025-01-02 16:00:00+00:00,USD_SGD,H1,1.36782,1.37022,1.36776,1.36935,8145,1.36772,1.37013,1.36767,1.36925,1.36792,1.37033,1.36784,1.36945,0.00019999999999997797,2025-10-01T18:21:24.574705Z,1.36935,1.36925,1.36945,0.0011039302842437149,0.0033301460648225145,0.0061684625869333765,0.0008116739302546849,0.0008116739302546849,1.3638552631578946,6.76963573338042,1.3670938047399017,1.3647161732184316,0.0023776315214700805,0.00014605469748419175,,0.0024599999999999067,0.0017964727790556881,False,0.004545000000000021,,0.0008120727256258136,0.0008120727256258136,0.0006768604096269831,0.0006682185196166281,0.0017964727790556881,0.0011270012868008017,9.608666741750406e-05
2025-01-02 17:00:00+00:00,USD_SGD,H1,1.36936,1.37039,1.36884,1.37004,3299,1.36926,1.37029,1.36875,1.36994,1.36947,1.37049,1.36893,1.37013,0.0001900000000001345,2025-10-01T18:21:24.574712Z,1.3700350000000001,1.36994,1.37013,0.0005002373388833803,0.003523228771814324,0.006209697557249649,0.0007929767640007535,0.0007929767640007535,1.36416425,7.403432567659155,1.3680744980825292,1.3653018600479994,0.002772638034529873,0.00013868258840112443,-0.22350589355483053,0.0015499999999999403,0.0011313579580083284,False,0.004810000000000203,,0.000793448484110749,0.000793448484110749,0.0006770002955157027,0.000671725323858968,0.0011313579580083284,0.001127219120361178,9.421426581745743e-05
2025-01-02 18:00:00+00:00,USD_SGD,H1,1.37002,1.37064,1.36996,1.37026,2348,1.36993,1.37054,1.36986,1.37017,1.37011,1.37073,1.37005,1.37036,0.00018999999999991246,2025-10-01T18:21:24.574793Z,1.370265,1.37017,1.37036,0.0001678789228012345,0.0035152860014722176,0.006009191824268845,0.0007718272130352999,0.0007718272130352999,1.3643895,7.612455094572346,1.3688048118058644,1.365840368376008,0.002964443429856356,0.0001386593104252918,-4.991408376245909e-12,0.0006800000000000139,0.0004962543741539147,False,0.0048000000000001375,0.004505000000000203,0.0007722866738836796,0.0007722866738836796,0.0006842052671502074,0.0006840830476886675,0.0004962543741539147,0.0011392184604371936,9.161722691965773e-05
2025-01-02 19:00:00+00:00,USD_SGD,H1,1.37026,1.37171,1.36994,1.3714,2946,1.37017,1.37163,1.36985,1.37131,1.37035,1.37179,1.37004,1.37149,0.000180000000000069,2025-10-01T18:21:24.574804Z,1.3714,1.37131,1.37149,0.0008283069333303583,0.003923750402623716,0.00677595307487322,0.0007806050512633568,0.0007660846471117119,1.36468475,8.602621760046109,1.3696699901745457,1.3664357008101695,0.003234289364376197,0.00013125273443201764,-0.46180656786028,0.0017700000000000493,0.001290651888581048,False,0.005360000000000031,0.005905000000000049,0.0007813236820910659,0.0007666828545824217,0.0007097856919903556,0.0007071739892254537,0.001290651888581048,0.0011817810000509616,8.946721794263782e-05
2025-01-02 20:00:00+00:00,USD_SGD,H1,1.3714,1.3714,1.37018,1.37046,2439,1.37131,1.37132,1.37006,1.37036,1.37148,1.37149,1.37028,1.37057,0.00021000000000004349,2025-10-01T18:21:24.574812Z,1.370465,1.37036,1.37057,-0.0006817850371881873,0.0019190841034038009,0.004231730283068114,0.000789424750054767,0.0007707171160051951,1.36496875,6.962348215733891,1.369935017064862,1.366862113220331,0.003072903844531183,0.0001532326619067568,1.7981082496086418,0.0012199999999999989,0.0008902087977438306,False,0.0026249999999998774,0.005680000000000129,0.0007899931393103609,0.0007714725401166122,0.0007006504157848116,0.0006916114511277018,0.0008902087977438306,0.0011665750743567603,8.772262371245223e-05
2025-01-02 21:00:00+00:00,USD_SGD,H1,1.37046,1.37069,1.36972,1.36977,1363,1.37037,1.37057,1.36948,1.36959,1.37056,1.37083,1.36994,1.36995,0.00035999999999991594,2025-10-01T18:21:24.574820Z,1.36977,1.36959,1.36995,-0.0005071271429770707,0.00030671486471667286,0.00363788233483886,0.0007667804422371745,0.0007656103565411178,1.36527775,5.858587090319223,1.369880008108867,1.367166624149811,0.0027133839590558484,0.00026281784533163665,4.053267111483804,0.0009699999999999154,0.0007081480832547912,False,0.0004199999999998649,0.006179999999999852,0.0007674587672330208,0.000766193117610111,0.0006695310112256157,0.0006557522799652703,0.0007081480832547912,0.0011147128446852813,8.54981391389659e-05
2025-01-02 22:00:00+00:00,USD_SGD,H1,1.37035,1.37061,1.3696,1.3698,661,1.3686,1.36916,1.36829,1.36912,1.3721,1.37236,1.37007,1.37049,0.0013700000000000934,2025-10-01T18:21:24.574828Z,1.369805,1.36912,1.37049,2.5551734962769856e-05,-0.00016787892280134553,0.0033547583731619035,0.0006357008897665388,0.0007490722840528604,1.36569875,6.4594057773114,1.3698550044157118,1.3674403173177738,0.0024146870979380175,0.001000142356028846,4.198716999242826,0.0010100000000001774,0.0007373312259775497,False,-0.0002300000000001745,0.008420000000000094,0.0006360202349213752,0.0007496631235992228,0.0006310612329876891,0.0006279011737553988,0.0007373312259775497,0.0010505793215113597,8.642154150676874e-05
2025-01-02 23:00:00+00:00,USD_SGD,H1,1.36982,1.37024,1.36958,1.3696,1161,1.36912,1.37011,1.36904,1.3695,1.37052,1.37055,1.36967,1.3697,0.00019999999999997797,2025-10-01T18:21:24.574836Z,1.3696,1.3695,1.3697,-0.00014965633794594702,-0.00048530758648879235,0.00302827242001813,0.0005932274852118681,0.0007353327738548491,1.3661625000000002,5.794573052818136,1.3697700006995894,1.367662465347492,0.0021075353520974005,0.00014602803738316149,-0.21111476801880544,0.0006599999999998829,0.0004818925233644005,False,-0.0006650000000001377,0.009274999999999922,0.0005934114127808181,0.0007358535277686643,0.0006181668299653156,0.0006231916376495687,0.0004818925233644005,0.0010290966040300876,7.927014540407415e-05
2025-01-03 00:00:00+00:00,USD_SGD,H1,1.36959,1.36962,1.36757,1.36761,2181,1.3695,1.36952,1.36747,1.3675,1.36968,1.36972,1.36767,1.36772,0.000220000000000109,2025-10-01T18:21:24.574844Z,1.36761,1.3675,1.36772,-0.0014529789719626152,-0.002763599241650816,0.0011493074873356601,0.0007159727064712276,0.0007831686420618373,1.3665155,1.5286895577268522,1.3690499877934847,1.3676571095165373,0.0013928782769474513,0.0001608645739648796,-0.14350139516472177,0.0020500000000001073,0.0014989653483084412,False,-0.00378999999999996,0.007060000000000066,0.0007161718198733447,0.000783638084330315,0.0006360024014055627,0.0006196174534382043,0.0014989653483084412,0.0010588425635553156,7.40739160724005e-05
2025-01-03 01:00:00+00:00,USD_SGD,H1,1.3676,1.368,1.36738,1.36762,2599,1.3675,1.36794,1.36729,1.36753,1.36771,1.3681,1.36746,1.36772,0.0001900000000001345,2025-10-01T18:21:24.574851Z,1.3676249999999999,1.36753,1.36772,1.0968039133807395e-05,-0.002072289332452959,-0.0001571821265646811,0.0007165662258861976,0.0007680013479832685,1.3668387499999999,1.0972468023142046,1.3685749862886725,1.3676538539587564,0.0009211323299160856,0.00013892697194050602,-0.258822484435479,0.0006200000000000649,0.00045334064527927245,False,-0.0028400000000001757,0.006464999999999943,0.0007168263738711033,0.0007684692655018113,0.0006299761801666591,0.000617357207189338,0.00045334064527927245,0.0010488168925367912,7.350201236064226e-05
2025-01-03 02:00:00+00:00,USD_SGD,H1,1.36764,1.3681,1.36746,1.36794,2376,1.36755,1.368,1.36737,1.36785,1.36773,1.36821,1.36754,1.36804,0.00018999999999991246,2025-10-01T18:21:24.574859Z,1.367945,1.36785,1.36804,0.00023398226853132975,-0.0013323404659175697,-0.0010260342498266128,0.0007107484446641691,0.0007544393518322787,1.3671882499999999,1.064722695745962,1.368364989216383,1.367683192554815,0.0006817966615679794,0.0001388944730964421,-0.25882248443627326,0.000640000000000196,0.0004678550672725848,False,-0.0018249999999999655,0.00698999999999983,0.0007111260130142683,0.000754899217460366,0.0006279228020883271,0.0006140863964358725,0.0004678550672725848,0.0010453902433485312,7.09072560056943e-05
2025-01-03 03:00:00+00:00,USD_SGD,H1,1.36795,1.36892,1.36783,1.36876,1662,1.36785,1.36884,1.36774,1.36869,1.36805,1.36902,1.36792,1.36884,0.0001500000000000945,2025-10-01T18:21:24.574867Z,1.368765,1.36869,1.36884,0.0005994393049428837,-0.0007592321534816149,-0.000926983617206889,0.0007135400438626346,0.0007476519224716616,1.3675475,1.706281252849318,1.3684983268396238,1.3677916059216848,0.0007067209179389966,0.00010958784013332785,-0.4034494195432401,0.0010899999999998133,0.000796338304968211,False,-0.0010399999999999299,0.007184999999999997,0.0007139726079999849,0.0007481027011665565,0.0006258094093200776,0.0006079907216904719,0.000796338304968211,0.0010418751472571763,6.970300250218209e-05
2025-01-03 04:00:00+00:00,USD_SGD,H1,1.3688,1.36954,1.36874,1.36936,1344,1.36872,1.36946,1.36864,1.36924,1.36888,1.36964,1.36882,1.36947,0.00022999999999995246,2025-10-01T18:21:24.574875Z,1.369355,1.36924,1.36947,0.00043104550452421897,-0.00017888434579427237,-0.00066410511835302,0.0007141711145688617,0.0007375015961643463,1.3679112500000001,2.021574340585791,1.3687838855525598,1.367947505605277,0.000836379947282806,0.00016796228881477224,-0.10756410053351276,0.0007999999999999119,0.0005842166567470903,False,-0.0002449999999998287,0.0072750000000001425,0.0007146946082395646,0.0007380632493019513,0.0006003713816704326,0.0005751324952993098,0.0005842166567470903,0.0009995042815158905,6.836017178086518e-05
2025-01-03 05:00:00+00:00,USD_SGD,H1,1.36935,1.37004,1.36884,1.36992,2093,1.36925,1.36995,1.36874,1.36984,1.36945,1.37012,1.36892,1.37001,0.00017000000000000348,2025-10-01T18:21:24.574883Z,1.3699249999999998,1.36984,1.37001,0.000416254367932245,0.001692734039674848,-0.0010755432404843113,0.0007132876810102347,0.0007275001231087846,1.368299,2.2795851425570524,1.3691642579166747,1.3681438192384427,0.001020438678231983,0.00012409438472909358,-0.33192065171788143,0.0011999999999998678,0.0008759603627934873,False,0.002314999999999845,0.007754999999999956,0.0007137379048497639,0.0007279436892086921,0.0006024282547567909,0.0005748572333761842,0.0008759603627934873,0.001002925547855133,6.51268145134173e-05
2025-01-03 06:00:00+00:00,USD_SGD,H1,1.36993,1.36997,1.36852,1.36858,1950,1.36984,1.36988,1.36842,1.36849,1.37002,1.37007,1.36862,1.36868,0.00018999999999991246,2025-10-01T18:21:24.574891Z,1.368585,1.36849,1.36868,-0.000978155738452724,0.0007019468055937672,-0.0013717971637364768,0.0006652400019908591,0.0007405452295484841,1.36849375,0.13716854026635938,1.3689711716460904,1.3681874409351256,0.000783730710964825,0.00013882952100155452,-0.25851187909499534,0.0014499999999999513,0.001059488449749158,False,0.0009600000000000719,0.003894999999999982,0.0006656822890417899,0.0007409617639129947,0.0005747636002406783,0.0005566701949625716,0.001059488449749158,0.0009569764052838624,6.212563788805761e-05
2025-01-03 07:00:00+00:00,USD_SGD,H1,1.36859,1.3711,1.36808,1.37009,6186,1.36849,1.371,1.36799,1.36999,1.36869,1.37119,1.36816,1.37019,0.00019999999999997797,2025-10-01T18:21:24.574898Z,1.37009,1.36999,1.37019,0.001099675942670686,0.0015680454989053239,0.00023361586251713362,0.000698461814108109,0.0007508132869186885,1.3687580000000001,1.9070477055367265,1.3693441148149115,1.3683748745856108,0.0009692402293006719,0.00014597581180796735,-0.22276634465388856,0.0030200000000000227,0.0022042347583005662,False,0.0021450000000000635,0.005284999999999984,0.0006991164422102877,0.0007513689932409011,0.0006048894936272047,0.0005843549063317421,0.0022042347583005662,0.0010071063000051796,5.924762275899552e-05
2025-01-03 08:00:00+00:00,USD_SGD,H1,1.37005,1.37295,1.36964,1.37228,4951,1.36995,1.37284,1.36953,1.37221,1.37015,1.37306,1.36973,1.37235,0.000140000000000029,2025-10-01T18:21:24.574906Z,1.37228,1.37221,1.37235,0.0015984351392972496,0.0025680083871226778,0.001806826519103133,0.0007659408582621268,0.0007829509010114803,1.36911075,4.137721556192795,1.3703227438820258,1.3687583370806065,0.001564406801419338,0.00010201999591922129,-0.43422166975592674,0.003309999999999924,0.002412044189232463,False,0.003514999999999935,0.0070550000000000335,0.0007665215820303632,0.0007834676468654604,0.0006569113589008975,0.0006308177800396287,0.002412044189232463,0.0010936481897392898,5.752970310201331e-05
2025-01-03 09:00:00+00:00,USD_SGD,H1,1.37226,1.37226,1.36918,1.37011,3663,1.37217,1.37218,1.36909,1.37003,1.37234,1.37234,1.36926,1.37019,0.00015999999999993797,2025-10-01T18:21:24.574914Z,1.37011,1.37003,1.37019,-0.0015813099367476546,0.0005513544698050321,0.00037237149532720615,0.0008696241311924644,0.0008244236972961306,1.3693430000000002,0.8819902443921355,1.3702518292222163,1.368890671915104,0.0013611573071123928,0.00011677894475621518,-0.35276525387249347,0.0030799999999999716,0.002247994686557993,True,0.0007549999999998391,0.00464500000000001,0.0008701551718376814,0.0008249000573053848,0.0006863485942370589,0.0006491132610783815,0.002247994686557993,0.001142699540915662,6.444464085046798e-05
2025-01-03 10:00:00+00:00,USD_SGD,H1,1.3701,1.37112,1.36989,1.371,2227,1.37003,1.37102,1.36979,1.37091,1.37017,1.37122,1.36997,1.37108,0.00017000000000000348,2025-10-01T18:21:24.574921Z,1.3709950000000002,1.37091,1.37108,0.0006459335381832076,0.0007810646568244817,0.002475120831231248,0.0008744782346043353,0.0008178040616822451,1.36959075,1.6058146954744756,1.3704995528904231,1.3690961485578765,0.0014034043325465984,0.00012399753463725503,-0.31732344490465353,0.0012299999999998423,0.0008971586329635353,True,0.0010700000000003485,0.004955000000000265,0.00087505299363641,0.0008183394984573234,0.0006763470410620155,0.0006318828719359658,0.0008971586329635353,0.0011260658617764567,7.114537335258901e-05
2025-01-03 11:00:00+00:00,USD_SGD,H1,1.371,1.37115,1.36945,1.3698,2223,1.37091,1.37105,1.36937,1.36971,1.3711,1.37125,1.36953,1.36989,0.000180000000000069,2025-10-01T18:21:24.574930Z,1.3698000000000001,1.36971,1.36989,-0.0008716297287736374,0.0008877782527210165,0.0015903482314232331,0.0008616901990684693,0.0008222461247887062,1.36968875,0.12910672550354652,1.370266368546166,1.369164710965936,0.0011016575802300643,0.00013140604467810554,-0.2797703745014942,0.0017000000000000348,0.0012410570886261022,True,0.0012150000000001882,0.0019599999999999618,0.0008625081735364732,0.0008228844629622332,0.0006687878777460714,0.0006329772339744206,0.0012410570886261022,0.0011135485910469228,7.491059443038072e-05
2025-01-03 12:00:00+00:00,USD_SGD,H1,1.36982,1.37067,1.3695,1.37056,3095,1.36972,1.37059,1.36941,1.37048,1.36992,1.37075,1.3696,1.37064,0.00016000000000016001,2025-10-01T18:21:24.574939Z,1.37056,1.37048,1.37064,0.0005548255219738341,0.0003430431577486903,0.0019116265639336216,0.0008354261266473636,0.0008147055431986629,1.3697492500000001,0.9704628262626513,1.3703642457107215,1.369300331942779,0.0010639137679424593,0.00011674060238162503,-0.34661036879979384,0.0011700000000001154,0.0008536656549148635,True,0.00046999999999997044,0.0012099999999999334,0.000836269814138313,0.0008153323718485459,0.0006404718971290708,0.000604883548025285,0.0008536656549148635,0.0010664082348398815,7.614960785516143e-05
2025-01-03 13:00:00+00:00,USD_SGD,H1,1.37054,1.37092,1.36998,1.37033,3811,1.37045,1.37082,1.36989,1.37025,1.37064,1.37103,1.37007,1.37041,0.00015999999999993797,2025-10-01T18:21:24.574947Z,1.37033,1.37025,1.37041,-0.00016781461592341174,-0.0014209928003030559,0.001143366465390372,0.000829580062267238,0.0008049954760604425,1.369764,0.6822729061896586,1.370352830472782,1.3694002189646015,0.0009526115081803788,0.00011676019644898525,-0.3404109245875881,0.0009399999999999409,0.0006859661541380112,True,-0.0019499999999998963,0.0002949999999999342,0.0008303160687460828,0.0008056131759808103,0.0006270854209192527,0.0005917441122773423,0.0006859661541380112,0.0010441386446463656,7.767945790107944e-05
